place_name,place_rating,reviewer_name,review_title,review_content,user_rating,detail_price,detail_service,detail_food
늘봄 흙돼지,3.5,applep0728,깔끔하고 무난한 곳!,"지나가는 길에 정보 없이 들렸는데 만족스러웠던 곳입니다. 점심시간에 만원짜리 정식을 시켰는데 고기에 돌솥밥 찌개 기본으로 나왔고요, 고기는 둘이 먹으니 좀 모자라서 추가했어요.
매장도 넓고 깔끔하게 먹기 좋았습니다!!",40,,,
늘봄 흙돼지,3.5,Experience809294,깨끗함,"제주는 돼지고기가 맛있어요
꼭 흑돼지보단 그냥오겹살살 시켜두후회안할꺼에요 제주도민은 걍오겹살 먹는답니다.
실내는 깨끗하구 써비스두 좋아요 제주에서
손님오면 늘봄으로갑니다.크고 가격두적당하구요 대형식당여서 기다리지안아두 되구요",40,,,
늘봄 흙돼지,3.5,jihopark21,제주도 왔으면 흑돼지,"지금껏 먹었던 고기는 고기가 아니였습니다.
정말 맛있었고 직원들도 정말 친절하였습니다. 넓은 주차장을 가지고 있고 시설 또한 크고 깔끔하였습니다. 여기 추천드립니다.",50,,,
늘봄 흙돼지,3.5,Travel677729,"맛은 비슷,연기 많음, 가격 비쌈","맛있긴 하지만 양은 그리 많지 않고, 털이 붙어나와 미관상 식욕떨어짐, 단가는 좀 비쌈, 연기는 좀 각오하고 먹어야함,하지만 숯불구이는 다 그럼",20,,,
늘봄 흙돼지,3.5,Morrenavi,고기맛은 괜찮으나 직원이 불친절!,"제주내에서 많은시간을 투자할만한 가치는 없었다고 봅니다.

맛은 괜찮으나 직원이 불친절 한건 너무 큰 식당이지만 일을 하시는분이 적어서 그런것 같습니다.

식당내 에스컬레이더 편의는 좋지만 직원교육에 더 신경써주세요 그래도 식당 근처라면 한번쯤 가보세요",30,,,
늘봄 흙돼지,3.5,greatmf11,깔끔한 장소에서 먹고 싶다면 추천,"흙돼지야 제주에서 먹으면 맛은 거의 비슷한 것 같고요. 늘봄 장점이라면 넓은 주차공간이랑 다른 흙돼지집에 비해 시설(주차,환풍..? 이런것)이 잘 되어있다는것 정도... 어른 모시고 갈때나 단체로 갈때 그냥 편리해요.",40,,,
늘봄 흙돼지,3.5,kyungmeey,고기는 맛있지만...,고기는 맛있었어요. 숯도 좋았구요. 하지만 사람이 너무 많고 더워서 왠지 제주도의 느낌이 아니었어요. 논현동에서 고기 먹는 느낌,40,,,
늘봄 흙돼지,3.5,지연 박,쏘쏘,"쭝꾹인들 너무 많음... 고기맛은 나쁘지 않으나 너무 크고 너무 시끄러움.. 정신없고...
건물도 큰게 중국인은 중국인전용 층 만들면안되나..싶네용...",20,,,
늘봄 흙돼지,3.5,96eeyore00,제주도 흙돼지,"제주공항에서 버스로 30분도 안걸림
정식둘에 생갈비하나만 먹어도 배부름
건물자체도 크고 관광객도 많음
기대만큼 어메이징은 아님
먹고나서 바로 옆에 프렌차이즈 커피숍있음
다른 곳으로 이동하려고 밖으로 나오면 한라대학교 쪽 말고 반대방향으로 작은 고기집도 많았음
인근에 중학교가 있어서 대중교통 이용시 평일 하교시간에는 버스가 만석일 수도 있음",30,,,
늘봄 흙돼지,3.5,sooryun,늘봄 정식이 괜찮았어요,몇년전 연수가 있어 방문했을때 단체손님을 능숙하게 받고 음식맛도 좋아 기억에남는곳이었습니다. 그때의 기억을 살려 가족여행으로 다시 들렸는데 늘봄정식이 알차고 좋았어요. 4시이전까지고 대식가인 5인가족에겐 정식5 삼겹살 2인추가 해서 잘먹었습니다.,40,,,
늘봄 흙돼지,3.5,Vacation807813,관광객들이 가득한 식당,"노형동에 위치한 돼지고기전문점으로 관광버스가 가득히 주자창을 메우는 식당.
가격은 최고, 음식맛은 평균~서비스는 바빠서~
시간이 많이 남는다면 돈사돈이나 연정식당으로 가세요~",40,20,20,20
늘봄 흙돼지,3.5,mjkim92,보통,"사람이 굉장히 많긴 하지만, 음식은 특별하진 않았습니다. 식당은 크고, 많은 사람들로 가게 안이 정신없습니다. 그래서 주문을 한번 하면 오래기다려야 합니다. 고기 맛도 보통입니다.",30,,,
늘봄 흙돼지,3.5,Vacation806208,점심 정식 좋아요,"12시부터 16시까지

가격은 ?10,0 0 0

돌솥밥, 된장찌개, 흙돼지 ,그리고 기본찬들

혼자오신분들, 추천 해드려요.

김치뚝배기도 맛나요. 가격은 ? 7,000",50,,,
늘봄 흙돼지,3.5,hjhjhjhjhjhjhjhjhj,공항과 가까운,제주도 여행 마지막 날에 공항 근처로 간 곳인데 맛있었어요. 건물 안에 에스컬레이터가 있더라구요. 신기. 관광객이 많이 오는지 규모가 엄청났어요.,40,,,
늘봄 흙돼지,3.5,123janee,점심 정식 먹고왔습니다,맛있게 먹었는데 고기 맛은 조금 실망...서울에서 먹는 고기와 비교해 특별할 건 없었습니다.,30,,,
늘봄 흙돼지,3.5,Maps807214,늘봄사랑,제주도 오면 늘봄 꼭 가요 고기가 맛있고 건물도 크고 깨끗해서 편하게 먹을 수 있습니다. 가족친구 연인 모두 식사하기 적합한 장소에요,50,,,
늘봄 흙돼지,3.5,Wander805992,미친맛,"매번 제주도에 갈 때 마다 찾는 곳이나 갈 때 마다 흙돼지 맛에 감동 받고 오는 집이다. 서비스도 나쁘지 않으며, 밑반찬도 잘 나온다. 다른걸 떠나서 고기 맛이 예술이다.",50,,,
늘봄 흙돼지,3.5,LoveTravel808082,늘봄 점심 정식 굿,점심시간에 1인당 1만원인 늘봄 정식을 이용하러 방문했습니다. 오겹살 100g에 돌솥비빔밥 된장찌개까지 포함입니다. 깔끔하고 정식으로 먹을 수 있어서 좋았습니다.,40,,,
늘봄 흙돼지,3.5,quus,본토 제주도 흑돼지구이집,"장인어른, 장모님 및 온가족이 가서 저녁을 먹었습니다.
규모가 매우 커서 좀 어색한데 서비스도 좋고 깨끗하고 고기도 훌륭합니다.
제주 흑돼지는 살보다는 기름부위의 맛이 더욱 중요한데 좋은 고기를 쓰는 것 같습니다.
더불어 강력한 화력의 숯불이 고기구이에 딱입니다. 너무 익지 않게 주의해서 즐겼습니다.
맞은 편의 비슷한 다른 식당보다 규모가 커서 신기하고 재밌네요. 맞은 편 집은 프랜차이즈처럼 서울각지에 위치해있는 식당입니다.",40,40,40,40
늘봄 흙돼지,3.5,wackhj,가격대비 괜찮은 늘봄정식,"제주도에 참 많은 흑돼지 구이집이 있는데, 늘봄은 언제가도 기본은 한다고 생각함. 넓고 깨끗하며 고기도 나쁘지 않음. 주차장도 매우 큼.
다만 일부러 멀리서 찾아갈 정도의 고기맛은 아님. 그러나 호불호 강하거나 맛은 있는데 굉장히 불친절한 일부 맛집들에 비해 늘 평균의 맛은 유지하는 점이 강점임.
또한 점심에 만원에 제공되는 흑돼지, 쌈, 강된장, 찌개 등등으로 되어있는 늘봄 정식이 가격 대비 매우 훌륭함.
고기를 별로 좋아하진 않지만 제주에서 흑돼지를 조금 먹어보고 싶은 사람에게 추천.",30,,,
늘봄 흙돼지,3.5,JinhongY,맛있는 흙돼지를 맛볼 수 있습니다.,"대형 식당이라 거부감이 있을 수 있으나, 서비스가 매끄럽게 제공되어 큰 문제는 없습니다.
숯이 좋아 화력이 센 편이고, 고기의 질도 좋습니다.
제주에 방문하신다면 들려보세요.
흙돼지의 1인분 가격은 2015년 11월 기준 1만 6천원입니다.",40,30,30,30
늘봄 흙돼지,3.5,minki13,아버지가 찜한 곳!,가족 여행 중 아버지가 지나가다 내일 저기 가보자 해서 가본 늘봄.제주에서 처음 먹어본 흑돼지가 늘봄 이였는데 굉장히 큰 곳 임에도 직원분들 친절하고 첫 불판에선 고기도 구워주셨어요!! 블로그며 여러군데 소문난 맛집들 보다 더 맛있게 기분 좋게 먹었습니다,50,,,
늘봄 흙돼지,3.5,Go810048,대형 식당에 대한 편견만 없앤다면 최고 고깃집 중 하나,"워낙 대형 식당이다 보니 질이 떨어질 것이란 편견을 갖는 분들이 많으신데, 사실 업계에서는 가장 좋은 고기를 쓴다 인정 받는 곳입니다. 직원들 복지도 상당한 편이라 숙련된 직원 분들이 많아서 서비스도 훌륭하구요.

손님을 모시고 가신다면 종업원 분에게 미리 팁도 살짝 주세요. 그럼 아주 훌륭한 서비스를 받으실 수 있을 겁니다 ㅋ",40,,,
늘봄 흙돼지,3.5,smallrosa,늘봄,"엘리베이터있는 고깃집 ^^
양은 적지만 맛있었어요
가족단위로 많이들 오시는것 같더라고요
자리없는 걱정은 없을듯 합니다",30,,,
늘봄 흙돼지,3.5,royku,신제주 맛집,공항에서 차로 15-20분 정도 밖에 안걸리며 가격대는 타 제주시 고깃집에 비해 약간 저렴하거나 비슷한 편입니다. 2인 기준으로 삼겹살2인분에 냉면 먹으면 3만원 후반대 정도 나오구요. 서비스는 최고입니다.. 반찬도 푸짐하고 뭣보다 고기 질이 너무 좋아요. 제주여행시 항상 방문하는 맛집입니다.,50,50,50,50
늘봄 흙돼지,3.5,bcbggogo,흑돼지 맛집,"사람 많은건 어쩔수 없는 것 같지만
3시까지인지 하는 점심특선은 가성비로 최고같아요~ 고기에 강된장 돌솥밥까지 아주 푸짐하더라구요
전에 흑돈가에서 좌식 불편함에 빠지지 않는 연기에 고생한거 생각하면 차라리 늘봄이 넓고 편한 듯 합니다
제주 공항에서 멀지 않으니 도착해서 바로 들리기 좋아요",40,,,
늘봄 흙돼지,3.5,Navigate807000,제주시내의 흑돼지고기 전문점,제주시내에 있고 공항근처여서 짧은 제주여행시 동선이 길어지지 않고 제주 흑돼지 고기를 먹을수 있는 장점이 있습니다. 아이동반하기 편하고 맛도 괜찮아 제주여행때 제주시내에서 숙박할때는 들르곤 하는데 항상 후회하지 않았습니다.,40,40,40,40
늘봄 흙돼지,3.5,Scenic806039,아기 데리고 공항에서 들르기 좋은 제주흙돼지고기 전문점,"다른 흑돼지 전문점은 연탄불에 굽거나, 아이들을 동반하기 어려운 반면 이곳은 관광객을 대상으로 해서인지 아이 동반이 가능합니다. 또한 맛도 괜찮아 제주시내에서 공항 오고가는 길에 겸사겸사 제주흑돼지를 먹기에 좋은 곳 같습니다.",50,40,40,40
늘봄 흙돼지,3.5,BackPacker805754,너무 정신없어요,너무 단체손님 위주의 규모다보니 개인적 소규모 모임은 상대적으로....ㅠㅠ. 너무 시끄럽고 산만하고 정신없네요. 그래도 고기맛은 좋은편이었어요.,30,,,
돈사돈,4,jaejoonh,비추,"가격대비 맛집이 결코 아닌듯.

구워주는게 편하긴하지만 조금더 익혀먹고 싶어도 젓갈을 찍어서 먹으라고 주니 생각보다 덜 익은 고기를 먹게되는 경우도 있네요.

고기 자체가 나쁘진 않지만 기존에 다른곳에서 먹어봤던 흑돼지보다 결코 낫지 않은정도입니다.

김치찌개도 그냥 평범하고요.

제주도까지 와서 꼭 들러야하는 집은 아님.
다른곳이 얼마던지 나은곳이 있을듯.",20,,,
돈사돈,4,eunhgi,맛있다!!,살도 두툼하고 젓갈에다 찍어먹으니 완전맛있어요!글고 고기가 워낙 부드러워서 입안에서 녹네요.매일매일 생각나는 맛이에요,50,,,
돈사돈,4,LLLLLuuuuuCCCCC,고기가 두툼하고 젓갈비슷한 소스가 특히 마음에 들어요.,"양도 생각보다 많았고 젓갈소스에 찍어먹으니 더욱 맛있었어요. 음식점 분위기를 고려할 때, 친구들끼리 가면 특히 좋겠다 싶었어요.",50,,,
돈사돈,4,soolmi,돈사돈,"비싼 데 맛있어요. 처음엔 같은 돼지인데 너무 비싼 거 아냐 했는데 가격만큼 맛있어서 후회는 없었어요. 고기도 직접 구워줍니다 웨이팅이 많았는데 외국인들도 섞여 있더라고요
그런데 번호를 한국어로만 부르셔서 외국인들이 자기 번호인지 잘 모르고 넘어가는 경우도 있었어요ㅠㅠ 외국인 친구랑 갔는데 그 친구도 손에 꼽을 정도로 맛있대요!",50,,,
돈사돈,4,Yhwoo1983,후기에 낚였어요,최악정도는 아니지만 가격대비 맛 별로예요. 제 취향이 아닌건지 냄새도 살짝 나고 5만원대 돈주고 절대 안먹을듯요 그냥 마트서 사서 연탄에 천천히 구우면 이보다 더 맛있을듯한 맛임,10,,,
돈사돈,4,BoardingPass733606,흑돼지,돼지고기가 이렇게 비싸고 맛있다니..ㅋ 친구들이나 동료들과 흥겹게 즐길 수 있는 곳이에요..흑돼지를 먹고싶다면 추천합니다,40,,,
돈사돈,4,INGBEEN,너무 비쌉니다,"고기는 맛있어요 맛있는데,
너무 비쌉니다..
그리고 찌께다시가 별로였어요.
고기 찍어먹는 장도 부실했습니다..
제 판단은 그냥 고기를 직접 사다가 집에서 구워드시는게 더 나은 것 같습니다.",20,,,
돈사돈,4,shshegeg,불친절하고 맛있음,서비스에 기대하지 않고 간다면 추천. 고기는 맛있음. 구워줌. 여성손님들에게 치근대는듯 반존대 하는데 별로 보기 좋지 않았음,40,,,
돈사돈,4,hyunoh88,진짜 맛있더라구요...,"자리도 넓으니 손님이 많아도 대기줄은 금방금방 줄고,
고기질 매우 좋고 직접 구워주니 너무 좋네요!

다만 가격대비 양이 좀 적고
저는 다른 가성비 갑 고기집을 알아서 앞으로는 다른데 갈듯!",50,,,
돈사돈,4,Trip807790,육즙 터지는 돼지고기 목살,"제주도에서 흑돼지 여러번 먹어봤지만 여기가 최고입니다
일단 600g이 2인분 기본인데요 목살이 두꺼운거 400-500정도 나오고 삼겹 한줄 나와요
일반적으로 먹는것보다 두툼하게 썰어서 하나씩 구워주시는데
와 이런 돼지고기 처음 먹어봤어요 육즙이...
약간 날고기 아닌가 하는 식감이 있긴 하지만 좀 더 익혀 먹어보니 확실히 맛이 떨어지더군요
젓갈 찍어 먹으면 정말.. 눈물납니다 맛있어요 ㅠ 쓰면서 또 먹고싶음

김치찌개도 묵은지맛 나서 맛있고
인생 돼지고기 집이예요",50,,,
돈사돈,4,ddoondda,너무 맛있는 고기,"고기 질이 좋은 건지 신선한 건지 모르겠지만
엄청 부드럽고 맛있음
5시쯤 갔더니 대기없이 바로 들어갔음
6시쯤 되니 사람들이 많아지면서 대기줄이 생김
고기를 구워주시는데 너무 맛있음
멜젓이 비린내도 하나도 없고 너무 맛있음
기본 찬이 많지는 않지만 맛있음
김치찌개에 돼지고기가 들어갔음에도 아주 시원하고 깔끔하면서 좋음(기름진 김치찌개를 좋아하시는분은 안 좋을지도)
손님이 많은데 직원분들이 일처리가 빠르신 편이라
테이블 회전율도 빠른편인거 같음
꼭 가보시길 적극 추천함!!!",40,,,
돈사돈,4,Jeon_Sophie,육즙 팡팡,"서비스 없어도 상관없는곳
직원이 직접 구워주는 것만으로도 충분히 서비스는 다 햇다고보면 됩니다. 반찬은 별거없는데 먹을 필요가 없습니다

고기에 멜젓 쌈야채만 있어도 충분해요
인생 돼지고기이자, 제주도오면 항상먹고갑니당",50,,,
돈사돈,4,yangda0218,맛은잇어요 서비스는업어요,"근단위로(삼겹살+목살) 고기가 나오고 큰지막하게 잘라주고 직원분이 직접구어줘요
맛은 정말 맛잇어요
그런데 맛집이라 너무 바뿌고 정신업고
직원분들이
메뉴시킬때나 뭐든 주장이 강하고 친절한듯 불친절해서 기분이 좀 상햇어요",40,,,
돈사돈,4,hyunjin0406,덥지만 맛있다!!!,"연탄으로 구워먹는 흑돼지 & 오겹살집입니다.

실내가 아닌 실외라 에어컨이 없어 더운데요... 그래도 그 더위를 이기는 정말 정말 맛있는 곳이에요!
(웨이팅이 있는 곳이지만 더워서 그런가 생각보다 빠르게 자리가 돌아가요!)

질기지는 않을까 걱정되는 두께의 두툼한 고기이지는 직원분이 너무 친절하고 맛있게 구워주셔서 소고기같은 식감을 느낄 수 있어요. 육즙이 그대로 살아있는 맛!

다들 김치찌개를 드실길래 먹어봤는데 칼칼하고 고기도 듬뿍 들어있어서 배부르게 먹을 수 있어요.",40,,,
돈사돈,4,Go810048,근고기 원조,"본점은 분위기도 좋고, 맛도 좋습니다.
다만 서비스하시는 분들에 대한 호불호가 조금 있긴 하지만, 다들 돈사돈 00호점 오픈을 목표로 하시는 분들이라 나름 최선을 다하는 모습이 보입니다.

외국인들이랑 같이 간다면 만족도가 더 높습니다.",40,30,30,30
돈사돈,4,LightPacker757048,명불허전,"역시나 돈사돈은 맛있다.
질 좋은 고기와 두툼한 살집...
직원들이 직접 세심히 구워주는 딱 맛 좋은 크기와 익힘.
두말하면 잔소리...^^",50,,,
돈사돈,4,jeongsuk11,비싸지만 가끔 가는 고깃집,제주도 돼지고기 식당이 돈사돈이 기준이 된듯. 돈사돈보다 잘하는 식당은 있지만 못하는 식당이 훨씬 많음. 처음 제주도 가서 돼지고기 먹는사람이라면 꼭 가보길,40,20,20,20
돈사돈,4,bangbaegirl,명불허전,"고기가 정말 쫄깃쫄깃하고 맛있어요.
별 설명 필요없고 그냥 맛있습니다. 직원들이 돌아다니면서 고기 구워주니 맛나게 먹기만하면 되고요.
김치찌개도 맛있으니 꼭 드셔보세요. 흑돼지로 유명한 음식점 몇개 있는데 전 여기가 제일 맛있네요.",50,40,40,40
돈사돈,4,George_Korean,제주도 돼지고기의 기본 중의 기본,"제주도 돼지고기의 기본적인 맛을 느낄 수 있는 곳입니다.
누구나 쉽게 제주도 돼지고기를 접할 수 있고 제주도에서 돼지고기를 먹으려면 이정도는 먹어야 된다는 생각을 할 수 있게 하는 돼지고기 집입니다.",50,30,30,30
돈사돈,4,BoardingPass758729,진짜맛있어요,"흙돼지 쫄깃하고 맛있네요.
고기는 다 구워주시는데 소금에 찍어먹어도 멜젓에 찍어먹어도 정말 맛있어요!!
김치찌개도 파는데 이것도 맛있어요. 짱짱!!",50,,,
돈사돈,4,Ryuis2005,가격은 비싸지만 맛은 최고~,"시간대를 잘 맞춰가지 않으면 기본 한시간은 대기해야 하나봐요 ㅜㅜ
그만큼 맛있고 유명한 집인거 같습니다
고기는 직원분이 직접 구워주시네요 구워주신 고기를 개인 접시에 서빙까지.. 그 속도 맞추다보니 천천히 먹고 앉아 있기가 ... 기다리는 사람들 많아서 인지 빨리 먹고 나가야할거 같은 분위기가 조금 아쉬웠어요",30,,,
돈사돈,4,Escape806214,육질이 다르다,"둘이가면 3인분을 미리 시키는거 추천!
기본 2인분6백그램 먹고나면 추가가 몹시 땅기는데 4백그램이라 좀 부담스러움
육질은 참 보드랍고 오겹살은 쫀득쫀득~",50,,,
돈사돈,4,390sangheec,흑돼지끝판,"담당직원분이 다구워주고 잘라주고 해주셔서 편리합니다 다만 집게 가위 다 가져가셔서 고기를 크게 썰어주시는데(육즙때문이라고 하는데 글쎄)
굳이 가져가실것까지야??
맛은 두말할 나위없지만 가격은 착하지 않아서 아쉬움",40,,,
돈사돈,4,Happiness807698,무조건 가야 한다.,"제주 돼지고기를 제대로 느끼고 싶다면 무조건 가야한다.
다른 여러 가게들이 있지만 비교 불가이다.
같은 고기도 이렇게 다를 수 있나 싶은 생각이 들 정도로 정말 맛있다.",50,30,30,30
돈사돈,4,annahyojin,현지인이 추천해준 흑돼지 맛집,제주도 사는 지인이 추천해 준 흑돼지 맛집입니다. 가격은 그리 저렴하진 않지만 고기는 역시 맛있었습니다. 종업원 분들이 먹기 좋게 자르고 다 구워주세요~ 다만 여름인데도 에어컨 없이 선풍기만 돌려서 깜짝 놀랐습니다. 약간 흐린날이기에 망정이지 더운 날엔 아무리 맛있어도 이 곳은 비추입니다. 그리고 이모님들이 약간 무뚝뚝하십니다.,40,30,30,30
돈사돈,4,KYUSEON,다 구워주고 잘라주세요,고기굽는데 자신없었는데 다 구워주니 그건 좋았습니다만 가격대가 살짝 있어요 제주도 자체가 싸지 않기 때문에 그러려니 하고 먹었어요. 맛은 있어요.,40,30,30,30
돈사돈,4,heejin1118,"고기가 정말 두툼, 가격은 좀 있어요 ..",요즘 제주도 물가가 해외여행만큼 비써져서 돼지고기도 정말비싸요 하지만 고기는 정말 두툼하고 맛있어요 . 빅뱅이 자주가는 곳으로 유명하죠 ~,30,20,20,20
돈사돈,4,jaewonb364,맛은 있지만..,고기가 두툼하고 맛은 정말 있습니다 근데 너무 시끄럽고 2인인데 무조건 600g밖에 주문을 못합니다 가격이 좀 비쌉니다,40,,,
돈사돈,4,fanta0305,돈사돈,제주고기를 맛보러 갔지만 저는 입도작고 치아치료중이라 큰고기는 먹기 불편한데 가위질도 마음대로 못하게하셔서 좀.....그럤어요,40,,,
돈사돈,4,LoveTravel452882,맛있어요,맛은 있는데 너무 비싸요 ㅠㅠ 다 구워주시고 정말 맛있긴한데.. 비싸도 너무 비쌈 ㅠ 한번쯤 가볼만해요,30,,,
돈사돈,4,mozziyang,역시 돈사돈입니다!,제주도에 오면 맛있는 제주돼지는 먹어봐야죠! 멜젓도 주시는데 정말 맛있어요~ 제주도 올때마다 가게되네요^^,50,,,
돈사돈,4,HyuckJoonLee,기다림,"줄서느라 기다리고 고기 익느라 기다리고...
그래도 그 기다림이 아깝지 않을만큼 맛있다.
본점 별관 중문점 등 매장이 많이 생겨서 예전처럼 줄을 많이 서지는 않는다.",40,,,
돈사돈,4,950jungminl,환기!,"분위기는 나쁘지않은데
시끌시끌 맛집분위기
너무주변이 번잡해요. 고기는 기대한만큼 맛있는맛이지만 서울에도먹을수있는맛",40,,,
돈사돈,4,FellowTraveler677816,ㅡㅡ,에어컨 배관통 없어서 땀뻘뻘흘리면서 고기가 코로 들어가는지 입으로 들어가는지 모르고 먹었어요. 저희야 잠깐 앉아서 먹으면 그만이지만 거기서 일하시는 종업원님들은.. 너무 더워 보였어요. 장사도 잘되던데 에어컨좀 설치하세요. 다시는 가고 싶지 않아요.,30,,,
돈사돈,4,bl10021,사람많은데는 다 이유가 있어요,정말 맛있습니다. 처음에는 사람이 너무 많아가지고 아 다른데 갈까 했었는데 다른데 안가고 여기서 먹길 잘했더라구요. 진짜 엄청 먹었습니다. 인분으로 주문하지 않고 근으로 주문합니다. 진짜 엄청 먹었어요. 진짜 맛있습니다. 아 또 먹고싶네요. 진짜 여기는 다 좋아하는 듯. 멜젓이랑 같이 먹는 흑돼지 정말 맛있어요. 강추,50,,,
돈사돈,4,YeLaL1,자꾸 생각나는 곳,"직접 구워주시는 흑돼지를 처음먹고 주기적으로 생각나서 서울에 돈사돈을 찾아가게 되더라구요
대기시간이 길고 가격도 저렴하지 않지만 먹어볼 가치가 있다고 생각합니다ㅎㅎ",40,,,
돈사돈,4,starrystarry_young,서비스도 좋고 맛도 좋은 돈사돈,"제주여행시 항상 들르는 곳입니다.
목살은 질기고 퍽퍽하다는 편견을 깨 준 곳입니다.
처음부터 끝까지 직원이 고기를 구워주시고
제주도여행의 팁까지 잘 알려 주셨습니다.
김치찌개의 맛도 훌륭하며 인생 맛집이란 것은 여길 두고 하는 말 인것 같습니다.
다른 고깃집과 달리 근으로 판매를 하고 있으며 가격은 저렴한 편은 아니지만
훌륭한 맛을 제공해주기에 아깝지가 않습니다.
줄을 서지 않으시려면 식사시간은 피하시는게 좋을 듯 합니다.",50,40,40,40
돈사돈,4,BoardingPass809995,큼직한 흑돼지 삼겹살과 갈치내장젓,"제주도에 오면 흑돼지 삼겹살은 무조건 진리~
이곳에서는 두툼한 근고기로 구워서 잘라준다~
골고루 익은 고기가 참 맛난다.
거기에 갈치내장젓 크~~ 한라산과 최고의 궁합~!~!

강추 무조건 먹으러 가는 곳",40,40,40,40
돈사돈,4,Trip812031,"""첫방문에 인생맛집""","제주 도착 첫날.늦은 저녁을 위해 방문했는데 줄서서 1시간..꼭 먹어봐여 한다는 동생말에 참고 기다렸습니다. 거의 마지막으로 우리 차례가 되어 앉았지만 많이 기다린덕에 썩 좋지않은 기분이었는데 목살을 한 점 먹는순간 모든것이 용서가 됐습니다..이런 흑돼지 맛이라니..ㅎㅎ
알려준 동생덕에 인생맛집 하나 찾은 기분입니다..제주방문하시면 꼭!! 드셔보시기를 추천드리고 분점 말고 꼭 본점에 가서 드세요.",50,30,30,30
돈사돈,4,yeon29,"최고의 맛, 최고의 서비스","맛이 좋았던 이유는 처음부터 끝까지 직접 구워줬기 때문이었던 것 같아요 ㅎ
앞으로 제주 갈 때마다 꼭 들르게 될 거 같습니다 ㅎ",50,,,
돈사돈,4,_W7354UM,굿입니다,좋은 고기 신선합니다ㅡ젊은 취항이지만 분위기 좋고 고기도 구워 주고 ㅡ 올레 소주에 참맛난 젓깔 양념 ㅡ 최곱니다,40,,,
돈사돈,4,YoungkyungLee,누구나 맛있다고할 돼지고기,"돼지고기를 이렇게맛잇게먹어본건 처음이예요. 같아선 식구들 다들 육즙도 많고 쫄깃하다고 좋아했어요. 젓갈도 너무맛있었고요. 다만 겨울이라 환기가
발안되서 연탄가스? 냄새 연기 때문에 힘들긴했어요.",50,,,
돈사돈,4,SeungHee C,외국인 친구도 맛있게 잘 먹었습니다.,"일단 가격대가 좀 있어서 가성비가 좋다고 할순없지만 돈아깝다는 생각안하고 맛있게 잘먹고왔습니다. 가게가 많이 바빴는데도 이모님이 틈틈히 체크하며 고기구워주셔서 고기태울 걱정없이 잘 먹었고, 입짧은 제 친구도 평소 공기밥 하나 다 못먹는데 한 그릇 뚝딱했네요.",50,,,
돈사돈,4,SanaiKim,최고라는 말이 어울리는 집입니다.,"제주도에서 근고기 많이 먹었는데 정말 이집이 최고인듯 합니다.

돈사돈 강남점이랑은 이름만 같은 다른집이라고 봐야 할 것입니다.

다른말이 필요 없습니다. 웨이팅을 고려해도 가볼만한 집입니다.

그냥 가서 즐기시길",50,40,40,40
돈사돈,4,Freedom807726,제주도 돈사돈은 최고이지 말입니다~^*^,"맛나고 고기의 육질이 정말 최고라고 생각을 합니다! 가족, 연인, 커플, 누구랑 오더라도 맛을 행복하게 느낄 수 있을 것이라 자부 합니다~^*^그렇기에 자신 있게 추천을 합니다~^*^",50,,,
돈사돈,4,938yeseulk,기대 이상의 맛,돼지고기가 맛있으면 얼마나 맛있을까 반신반의하면서도 워낙 유명해서 방문해보았는데 기대 이상의 맛이었습니다. 특색 있게 맛있는 돼지고기를 제공하며 멜젓에 찍어먹는 것도 꼭 한번 시도해볼만 합니다. 가격대가 좀 있지만 돼지고기의 맛과 직원이 먹기 좋기 잘라서 구워주는 서비스를 생각할 때 감수할 만한 가격이라고 생각합니다.,50,,,
돈사돈,4,Voyage807406,기다리는 시간이 아깝지 않았던 곳,"웨이팅은 감수하고 가셔야 합니다. 네명이서 3인분과 김치찌개를 주문했는데 모두 배부르게 먹었습니다.
돼지고기는 일하시는 분들이 맛있게 구워주십니다. 담당 테이블을 정해놓고 하시는 것 같은데 몇개의 테이블을 돌아다니면서 고기를 구워주셔도 정말 맛있을 때 뒤집어주시고, 접시로 옮겨 주십니다. 고기가 두꺼워서 씹는 맛도 있고 육즙도 가득 품게 구워주시니 역시 고기는 굽는 사람이 중요하더군요! 물론 고기도 좋아야겠죠.
장사 잘되는 집은 불친절할거라는 생각을 갖게 되는데 여기는 다들 친절하시고 추가 반찬도 넉넉히 담아 주십니다. 한가지 아쉬운건 고기 굽는 연기가 제대로 빠지지 않는다는 것... 식당 내부가 연기로 찰 정도로..(모든 통문을 열어놨음에도) 다음에 제주 흑돼지 먹으러 가면 여기 또 갈것 같습니다.",50,30,30,30
돈사돈,4,nekoyangh,고기는 맛있으나.. 가격대비 비추,"고기는 두껍께 설어 나와 씹는 맛이 좋음.
육즙도 흐르고~
하지만 대기시간도 길고 손님도 많고 복잡하고
가격이 정말 사악함.
직원들도 불친절 하진 않으나.. 사람이 너무 많으니 피곤해 보임",30,,,
돈사돈,4,Dreamer654430,제주하면 흑돼지,멜젓과 함께하는 흑돼지 너무 맛있어서 제주있는 동안 저녁으로 이틀동안이나 먹었습니다.진리죠 진리,50,,,
돈사돈,4,Seaside807593,맛있는 고기,"맛있는 하지만 고객이 많음. 기본 기다릴 각오하시고.
가격도 만만치 않지만 좋네요. 김치찌게 역시 맛있고.",40,30,30,30
