review,place_rating,ID,title,place,rating,region,raw,감성점수,newrating,placecount,plusalpha
불핀 절하 단평 너무 많이 보고 망설이다 가다 전혀 그렇다 않다 더욱 놀란 죽이다 너무 맛있다 서울 까지 택배 보내다 건안 비밀,3.5,hwajins3,전복죽보다 맛난 보말죽!,해월정,50,1,불핀절하단 평 너무 많이 보고 망설이다 갔는데 전혀 그렇지 않아 더욱 놀란 집! 죽이 너무 맛있어 서울까지 택배 보냈다는건 안비밀~!,0.17,5.09,21,6.87 
보다 칼국수 먹다 찾아가다 칼국수 에나 오는 죽도 맛있다 먹다 다만 장사 너무 되다 그런 정신 없다 불친절하다 감안 하다 야하다 기다리다 춥다 입구 들어가다 나가다 짜증 내다 인분 원하다 포장 하다 팔다 죽다 카드 결제 다니다 정가 받다 야하다 원내 라고 하다 어이없다 그냥 나오다 도면 탈세 아니다 칼국수 보단 죽이다 맛있다 요일 하다 사장 신지 직원 신지 전반 으로 불친절하다 감수 실수 있다 신분 갈다 괜찮다,3.5,Lizseo,음식은 맛있지만 서비스가 형편 없어요.,해월정,20,1,"보말 칼국수 꼭 먹고 싶어서 찾아갔어요.

칼국수도 그 후에 나오는 죽도 맛있게 먹었어요. 다만 장사가 너무 잘 되서 그런지 정신없고 불친절하신건 감안하셔야 합니다.

기다리다 추워서 입구에 들어가 있었더니 나가 있으라고 짜증내시고 , 나가면서 2인분에 18,000원 하는 포장해서 파는죽은 카드결제 한다니까 정가받아야 한다고 28,000원 내라고 하시더군요. 어이 없어서 그냥 나왔습니다. 그전도면 탈세아닌가 싶어요,

칼국수 보단 죽이 맛있구요. 일하시는 분들 사장이신지 직원이신지 전반적으로 불친절한거 감수하실 수 있으신분은 가셔도 괜찮습니다.",-0.1,1.95,21,6.87 
아침식사 오다 일행 칼국수 보다 시키다 서너 맛있다 먹다 주인 아주머니 께서 보다 죽이다 그렇게 맛있다 고해 시키다 기막히다 맛있다,3.5,JohnK8832,보말죽을 꼭드세요,해월정,50,1,"아침식사로 왔는데 일행 넷이서 칼국수2개 보말죽 1개 시켜서 너무 맛있게 먹었습니다
주인아주머니께서 보말죽이 그렇게 맛있다고 해서 시켰는데 기막히게 맛있습니다",0.89,5.45,21,6.87 
여성 칼국수 시키다 모두 많다 편이 아니다 칼국수 이적 느끼다 공기밥 추가 필요하다 위생 친절 칼국수 천원 가격 가성 비합리 적임 느끼다 부터 까지 영업 하다 말갛다 홍합 들어가다 칼국수 인분 시키다 이해 한다해 상이 아니다 볶음밥 주문 안되다 혹시 공기밥 시키다 개인 으로 비비다 먹다 그렇다 지르다 끄다 냄비 넣다 비비 라고 당부 까지 하다 음식 시키다 먹다 방법 손님 자유 아니다 마지막 타임 방문 하다 안팔 죽이다 쌓이다 냉동 넣다 대화 하다 혹시 그게 비싸다 비용 비싸다 택배 까지 면서 사가다 에게 배송 되다 가요,3.5,Escape687046,비추 입니다.,해월정,10,1,"여성 2명이 칼국수를 시켰습니다. 두명 모두 양이 많은편이 아닙니다. 하지만 칼국수 2개는 양이 적음을 느껴 공기밥 추가가 필요했습니다. 위생.친절. 칼국수 인당9천원의 가격에 대한 가성비 합리적임은 못느꼈습니다. 9시부터 5시까지 영업합니다. 보말 5개 홍합5개 들어간 칼국수를 2인분 시키는것까진 이해한다해도 밥도 꼭 2개이상이 아니면 볶음밥 주문이 안되며 혹시 공기밥을 시켜서 개인적으로 비벼먹지 말라고 그랬는지 렌지를 딱 끄고 냄비에 넣어 비비지 말라고 당부까지 합니다.
음식을 시키고 먹는 방법은 손님의 자유가 아닐까요?
마지막타임에 방문했었습니다.
당일 안팔린 죽이 쌓여있었는데...냉동실에 넣으라는 대화를 하시더라구요. 혹시 그게 비싼비용에 비싼택배비까지 내면서 사가는분들에게 배송되는 건가요?",-0.15,0.93,21,6.87 
제주 갈다 마다 방문 하다 보다 칼국수 이다 가다 이렇다 맛집 으로 방송 되어다 ㅠㅠ 대개 맛집 그러하다 유명하다 기전 방문 하다 가장 좋다 느끼다 같다,3.5,yongseokp796,하루라도 빨리 방문하세요!,해월정,50,1,"제주에 갈 때마다 방문하던 보말 칼국수 집입니다! 9월에 갔더니... 이런! 맛집으로 TV에 방송되었더라고요! ㅠㅠ
대개의 맛집이 그러하듯이, 더 유명해지기 전에 방문해야 가장 좋았던 때의 맛을 느낄 수 있을 것 같습니다.",1,5.5,21,6.87 
성산일출봉 근처 있다 성산 구경 하고 먹다 가도 좋다 근처 라우 가다 또는 가다 늘다 들다 먹다 좋다 같다 전날 마시다 지라 해장 되다 먹다 가다 같다 이간 남자친구 더운날 칼국수 인가 하다 막상 가다 먹다 보다 너무 시원하다 좋다 대신 덥다 음식 이니 에어컨 자리 자다 사수 하다 먹다 보다 덥다 칼국수 나다 사실 죽이다 더압 이다 ㅋㅋㅋ 참기름 구수하다 보다 환상 콜라보레이션 이다 국수 어마어마하다 정도 아니다 꼭죽 끓이다 먹다 면양 얼추 맞다 배부르다 그냥 먹다 후회 안되다 같다 전개 인적 으로 전복죽 보다 더맛 나다,3.5,LeeS4911,먼저먹어본 친구 강추로 간곳,해월정,50,1,"성산일출봉 근처에 있어서 성산 구경하고 밥먹으러 가도좋고 아니면 우도근처라 우도가는길 또는 갔다오는길에 들러서 밥먹으면 좋을거같아요
전날 술을 좀 마셨던지라 해장되는걸 먹고싶어서 갔는데
같이간 남자친구는 이 더운날 왠 칼국수인가 했는데 막상 가서 먹어보니 너무 시원해서 좋았더래요
대신 더운음식이니 에어컨자리 잘 사수하시길..먹다보면 덥구요
칼국수도 맛났지만 사실 죽이 더 압권이었던ㅋㅋㅋ
참기름 구수한 향과 보말의 환상콜라보레이션이었어요 국수 양이 어마어마한정도는 아니어서 꼭 죽을 끓여먹으면 양이 얼추 맞을텐데 배부르셔도 그냥 꼭 먹는게 후회안되실거같아요
전 개인적으로 전복죽보다 더 맛났네용",-0.15,4.93,21,6.87 
혼자 가다 칼국수 먹다 볶다 먹다 볶음밥 진짜 너무 너무 맛있다 강추 ㅜㅜ 붙다 낙서 보다 볶음밥 들다 써다 두다 들다 ㅋㅋㅋ 진짜 맛있다,3.5,dongatsu,제발 제발 칼국수먹고 밥 볶아드세요,해월정,50,1,혼자갔는데 칼국수 먹고 밥도 볶아먹었어요 볶음밥 진짜 너무너무너무너무 맛있습니다 강추!!!! ㅜㅜ 벽에 붙은 낙서들을 보면 나옵니다 벾에 볶음밥 꼭 드시오 라고 써뒀습니다 다들 ㅋㅋㅋ 진짜 맛있어요,0.83,5.42,21,6.87 
가족 이랑 가다 갈치 요리 도구 볼거리 너무 많다 좋다 부모님 너무 좋아하다 일단 조카 이랑 같이 가다 먹다 없다 어쩌지 하다 돈까스 꼬치 등등 아이 먹다 많다 같이 즐기다 린아 있다 가족 분들 한테 아주 유용하다 이라고 생각 하다 옥상 에서 사진 찍기 좋다 가보다 정말 맛있다,4,yeo1oo,가족들이랑 다녀온 제주오성!,오성토속음식점,50,3,"가족들이랑 갔었는데
갈치요리도 구렇고 볼거리도 너무 많아 좋더라구용!!
부모님도 너무 좋아하시구
일단 저는 조카들이랑도 같이갔는데
먹을게 없으면 어쩌지.. 했는데
돈까스나 꼬치 등등 아이들도 먹을수 있는것이 많아서
같이 즐길 수 있어 어린아이가 있으신 가족분들 한테
아주 유용한 곳이라고 생각합니다!
위에 옥상뷰에서 사진찍기도 좋으니 꼭 가보세요
정말 맛있어요!",1.12,5.56,14,6.63 
인스타 검색 다가 되다 가다 늘다 좋다 전갈 조림 먹다 늘다 비주 얼다 좋다 마음 에드 다음 에도 방문 의사 있다,4,sohee25,기대안했는데 만족스럽,오성토속음식점,40,3,"인스타검색하다가 알게되서 가봣는데 좋아요
전 갈치조림 먹엇는데 비주얼도 좋고 마음에 드네여
다음에도 재방문의사 있어요",0.5,4.25,14,6.63 
저녁 옥상 대박 이다 갈치 조림 그렇다 넘다 좋다 후식 으로 아메리카노 후식 제주 오성 에서 해결 ㅋㅋ 장님 게일 하다 제발 많이 버세 ㅠㅠㅠ,4,Sunshine64705929424,여기오길잘한것같아요!! 넘 좋아용,오성토속음식점,50,3,저녁 옥상뷰 대박입니당!!! 갈치조림도 그렇고 넘좋았어요♡♡♡ 후식으로 아메리카노~~ 후식도 제주오성에서 해결ㅋㅋ사장님 적게 일하시고 제발 많이 버세요ㅠㅠㅠㅠㅠㅠㅠ,1.5,5.75,14,6.63 
부모님 이랑 제대로 먹다 방문 하다 완전 맛있다 용다 제주 갈다 이다 무조건 들리다 사장 게일 하다 많이 버세 ㅜㅜ,4,tomo6789_,제주맛집크으??,오성토속음식점,50,3,부모님이랑 한끼 제대로 먹고 싶어서 방문했는데 완전 맛있었어용?????? 다음에도 제주 갈 일있으면 무조건 들릴게요 사장님 적게 일하시고 많이버세요ㅜㅜ,0.83,5.42,14,6.63 
이번 휴가 제주도 다녀오다 갑자기 알아보다 찾아가다 보다 생각 보다 엄청 알차다 맛있다 같이 여자친구 마음 들다 하다,4,hyunh_oi,맛있어욤:),오성토속음식점,50,3,"이번 휴가로 제주도 다녀왔는데
갑자기 알아보고 찾아가봤는데
생각보다 엄청 알차고 맛있었어욤:)
같이간 여자친구도 마음에 들었다고 합니다",0.83,5.42,14,6.63 
직원 친절하다 무엇 보다 저녁식사 주다 숙소 에서 픽업 되다 좋다 한잔 하다 갈치 조림 시키다 사이드 음식 으로 돈가스 고등어 구이 꼬치 구이 등등,4,ideaful,가성비 굿,오성토속음식점,40,3,"직원들이 친절하시구요, 무엇보다 저녁식사때 주면 숙소에서 픽업이 된다는 점이 좋더라구요. 술한잔 할 수 있다는 거죠. 갈치조림을 시켰는데 사이드 음식으로 돈가스, 고등어구이, 꼬치구이 등등",1,4.5,14,6.63 
음식 만족 중요하다 생각 하다 가격 저렴하다 서비스 훌륭하다 대단하다 만족 있다 비싸다 도비 싼값 이나 서비스 에서 하다 여행기 후회 없다 식사 되어다 이다 기준 평균 거나 이하 서비스 최악 이다 기억 하고 싶다 않다 굳이 리뷰 남기다 이유 다른사람 방문 하다 나은 만족 제공 하다 바라다 때문 이다 다음 손님 에게서는 긍정 평가 좋다 리뷰 나오다 기대하다,4,interrupt88,글쎄..,오성토속음식점,10,3,"음식은 만족이 중요하다고 생각합니다. 가격이 저렴한데도 맛과 서비스가 훌륭하면 대단한 만족이 있을 것이고, 비싸도 비싼 값을 맛이나 서비스에서 했다면 여행 기간중에 후회없는 식사가 되었을 것입니다. 제 기준에 맛은 평균이거나 그 이하. 서비스는 최악입니다. 기억하고 싶지 않지만 굳이 리뷰를 남기는 이유는 다른 사람이 방문했을 때는 더 나은 만족을 제공하시길 바라기 때문입니다. 다음 손님에게서는 긍정적인 평가로 좋은 리뷰가 나오기를 기대합니다.",0.72,1.36,14,6.63 
갈치 구이 먹다 특별하다 맛있다 모르다 그렇다고 크다 불만 있다 아니다 그냥 관광지 식당 오분 자기 돌솥밥 지다,4,chwang3793,인상깊지 않네요,오성토속음식점,30,3,통갈치구이 4인 set를 먹었는데...특별히 맛있다는 건 모르겠네요. 그렇다고 큰 불만이 있는 건 아니고. 그냥 관광지 식당. 오분자기 돌솥밥은 좀 질었어요.,-0.12,2.94,14,6.63 
슈퍼맨 에서 둥이 방문 이후 유명하다 으로 가격 좋다 편이 갈치 워낙 귀하다 비싸다 생선 이니 연하다 비싸다 상차림 가격 기다 갈치 마리 가상 자리 잡고 직원 손질 해주시 아깝다 않다 갈치 정식 만족스럽다 위치 도중 문단 위치 하다 찾기 쉬다,4,freeto20,유명한 음식점,오성토속음식점,40,3,"슈퍼맨에서 삼둥이가 방문한 이후 유명해진 곳으로
가격은 좀 있는편이다
갈치가 워낙 귀하고 비싼 생선이니
당연히 비싼데..
상차림이 가격을 앞도한다.
긴 갈치한마리가 상에 자리를 잡고 직원분이
손질을 해주시니 돈이 아깝진않다.
갈치정식 만족스럽다.

위치도 중문단지 위치해서 찾기도 쉽다.",-0.11,3.95,14,6.63 
둥이 사진 걸리다 들어가다 보다 제주 많다 관광 음식점 다르다 없다 만일 하다 정말 친절하다,4,194ren,오성토속음식점,오성토속음식점,30,3,삼둥이 사진이 걸려 있어 들어가 본 곳. 제주에 많은 관광음식점과 다를 거는 없었지만 일하시는 분들이 정말 친절했다.,0.67,3.34,14,6.63 
밤늦다 서귀포 에서 저녁 먹다 없다 미치다 검색 하다 찾아가다 이다 대체로 시키다 음식 이다 맛있다 밑반찬 특히 맛있다 화장실 깨끗하다 제주도 에서 이름 있다 찾아가다 그나마 만족스럽다,4,Inspiration807174,그래도 가격 대비 만족스러운 집,오성토속음식점,40,3,밤늦게 서귀포에서 저녁 먹을 곳이 없어 미친듯이 검색해서 찾아간 집입니다. 대체로 시켰던 음식들이 다 맛있었어요. 밑반찬이 특히 맛있어요. 화장실도 깨끗했구요. 제주도에서 이름 있는 집 찾아가서 그나마 만족스러웠습니다.,0.75,4.38,14,6.63 
다르다 먹다 하다 오분 자기 돌솥밥 너무 맛있다 먹다 오분 자기 서울 에서 먹기 힘들다 그렇다 더기,4,ohblake5,오성토속음식점,오성토속음식점,40,3,다른것도 다 먹을만했고 오분자기돌솥밥~~ 너무 맛있게 먹었어요 오분자기는 서울에서 먹기 힘들어서그런지 더 기억나요,0.14,4.07,14,6.63 
중문 에서는 맛있다 저렴하다 식당 찾기 사실 어렵다 미리 동선 짜다 식당 정해 놓다 인데 아이 성화 급하다 들어가다 이다 반찬 이다 양하다 먹기 편하다 인상 받다 이나 가격 부분 특별하다 인상 받다 하다 인정식 주문 하다 원정 지출 하다,4,Adventurer807824,"특별히 인상깊지는 않은,",오성토속음식점,30,3,"중문쪽에서는 맛있고 저렴한 식당을 찾기가 사실 좀 어려워요. 미리동선을 짜고 식당을 정해놓는 편인데 아이의 성화에 급하게 들어간 곳입니다. 반찬이 다양하고 아이와 먹기에 편한 인상은 받았지만, 맛이나 가격부분에 특별한 인상을 받지는 못했어요. 2인정식 주문했는데 57천원 정도 지출했습니다.",0.79,3.4,14,6.63 
중문 입구 위치 으로 오분 자기 먹다 오다 슈머팬 돌아오다 촬영 하다 가보다 이다,4,hyunmom,오분자기,오성토속음식점,40,3,중문입구쪽에 위치한 곳으로 오분자기 먹고 왔어요. 슈머팬이 돌아왔다 촬영해서 가 본 곳입니다.,0.33,4.17,14,6.63 
시간 남아 들리다 아메리카노 한라봉 이드 두다 너무 맛없다 아메리카노 산미 있다 산미 늘다 커피 같다 한라봉 이드 탄산수 아니다 고물 넣다 보다 제주도 에서 다니다 보다 카페 최악 좋다,4.5,jullietta47,bad,앙뚜아네트,10,4,"뱅기시간 남아서 들렸는데
아메리카노랑 한라봉에이드 둘다 너무 맛없어요
아메리카노 산미있지만 산미향나는 커피물같고 한라봉에이드는 탄산수아니고 물을 넣었나봐요
제주도에서 다녀본 카페중 최악..
뷰만 좋아요",-0.17,0.92,21,7.67 
제주도 여행 하다 살다 호텔 바로 있다 네트 라는 카페 이다 에서 되게 넓다 화려 해보다 방문 하다 인테리어 엄청 예쁘다 종류 다양하다 커피 그라인더 도보이 고향이 너무 좋다 타르트 라떼 추천 하다,4.5,lavii2204,Gorgeous cafe,앙뚜아네트,50,4,제주도에 여행을 했을 때 살고있는 호텔 바로 옆에 있는 앙뚜아네트라는 카페입니다. 밖에서 되게 넓고 화려해 보여서 방문했습니다. 인테리어가 엄청 예쁘고 빵 종류도 다양합니다. 커피 그라인더도 보이고 향이 너무 좋았습니다. 타르트와 라떼 추천합니다~,1.25,5.63,21,7.67 
용담 좋다 하다 찾아가다 전혀 없다 케잌 이나 브런치 있다 그리고 에드 자리 없다 여기 동점 까지 다시 찾아가다 후회 하다 용담 지하 에도 좌석 있다 거기 그래도 그나마 바다 도보 이고 분위기 나쁘다 않다 요약 간물 비리다 하다 감수 하다 정도 이다 그런데 여기 동점 여러가지 이기다 하다 팔리다 많다 서고 있다 가지 없다 먹다 멀리 찾아가다 힘들다 찾아가다 보람 없다 다행하다 고르다 있다 커피 가격 있다 무척 부담스럽다 가격 이다 차라리 가격 이면 용담 에서 브런치 먹다 후회 하고 후회 하다 ㅜㅜ 여기 에도 브런치 있다 하다 브런치 용담 메뉴 다양하다 하다 보다 먹다 공간 있다 에어컨 잘알다 무지 덥다 앉다 없다 그래서 에서 먹다 사람 많다 정신 이하나 없다 ㅡㅡ 별로 유쾌하다 않다 경험 이다 혹시 조용하다 찾다 신다 여기다 아니다,4.5,walkingwanderer206,맛은 있으나 시끄럽고 정신 없는 곳,앙뚜아네트,30,4,"용담점이 뷰가 좋다고 해서 찾아갔으나 빵이 전혀 없고 케잌이나 브런치류만 있길래
(그리고 맘에 드는 자리도 없었죠)
여기 탑동점까지 다시 찾아갔는데 후회했어요.

용담점은 지하에도 좌석이 있었는데 거기가 그래도 그나마 바다도 보이고 분위기가 나쁘지 않았거든요.
(약간 물비린내가 나긴 했지만 감수할 수 있을 정도였어요..)

그런데 여기 탑동점은 빵이 여러가지이긴 했는데 다 팔린 빵이 많아서 고를 수 있는 빵이 몇가지 없더라구요..
빵을 먹겠다고 멀리 찾아갔는데 힘들게 찾아간 보람이 없었어요...

다행히 고른 빵들이 맛은 있었지만 커피도,빵도 가격이 꽤 있어서 무척 부담 스러운 가격이었네요..
차라리 이가격이면 용담점에서 브런치를 먹을 걸 후회하고 또 후회했어요..ㅜㅜ..
여기에도 브런치가 있긴 했지만 브런치는 용담점이 더 메뉴가 다양한듯 했어요..

2층에 책을 보며 먹을 수 있는 공간도 있었지만 에어컨이 잘 안 나오는지 무지 더워서
그곳엔 앉아 있을 수가 없었구요..
그래서 1층에서 먹었는데 사람이 많아서 정신이 하나도 없었네요..ㅡㅡ..
별로 유쾌하지 않은 경험이었어요..

혹시 조용한 곳을 찾으신다면 여긴 아닌듯해요..",-0.13,2.94,21,7.67 
카페 정면 해안 비행기 착륙 항로 라바다 배경 으로 항공기 착륙 모습 매우 좋다 커피 베이커리 보통 수준 장소 메리트 있다 카페,4.5,tony1025,전망좋은 카페,앙뚜아네트,40,4,카페 정면 해안은 비행기 착륙하는 항로라 바다배경으로 항공기 착륙하는 모습이 매우 좋음 커피 맛과 베이커리는 보통 수준임 장소에 메리트 있는 카페,1.5,4.75,21,7.67 
탑동 다니다 여름 용담 호점 오픈 하다 하다 다녀오다 정말 최고 예요 오래 앉다 다른 분들 위해 커피한잔 말다 사진 몇장 찍다 일어나다,4.5,superpwang,용담점 뷰는 정말 최고입니다,앙뚜아네트,50,4,"탑동을 다녔었는데 여름에 용담 2호점이 오픈했다고 해서 다녀왔어요
뷰가 정말 최고예요
오래 앉아있고 싶었지만 다른 분들을 위해 커피 한잔 마시고 사진 몇 장 찍고 일어났어요",0.75,5.38,21,7.67 
제주도 오다 돼지 해산물 먹다 가보다 리기 마련 그런 육지 보다 고급스럽다 베이커리 발견 횡재 기분 이듭 아지트 같다 이라 소문내기 싫다 좋아하다 정말 추하다,4.5,ezra11,제주도의 손꼽히는 빵집,앙뚜아네트,40,4,제주도에 와서 흑돼지와 해산물만 먹다가보면 질리기 마련이죠. 그런 분들께 육지보다 더 고급스러운 베이커리를 발견하면 횡재한 기분이 듭니다. 아지트 같은 곳이라 소문내기 싫었지만 빵 좋아하는 분들께 정말 강추합니다!,-0.11,3.95,21,7.67 
종류 많다 카페 넓다 좋다 그치다 조금 비싸다 가격 기대 보다는 덜하다 맛빵 사다 별로 이다 아이스티 한잔 천원,4.5,Trek816644,깔끔하고 넓은 곳,앙뚜아네트,40,4,"빵 종류도 많고 카페가 넓어서 좋았어요
그치만 조금 비싼 가격대와 기대보다는 덜 했던 맛..빵3개 샀는데 다 별로였어요...아이스티 한 잔에 5천원..",0.8,4.4,21,7.67 
네트 탑동 이마트 있다 베이커 피카 페로 규모 상당하다 크다 인테리어 고급스럽다 탁트인 느낌 이다 종류 많다 케이크 조각 케이크 식빵 크로와상 타르트 버터 다양하다 라서 먹다 네트 초상화 걸리다 아래 계단 자리 있다 으로 앉다 공간 있다 특이하다 빵맛 괜찮다 편이 가격 약간 있다 새롭다 오픈 이라 깔끔하다 트랜디 이다,4.5,mint3377,제주도 핫한 베이커리 앙뚜와네트,앙뚜아네트,40,4,"앙뚜와네트는 탑동 이마트 앞에 있는 베이커피 카페로 규모가 상당히 크고 인테리어도 고급스럽고 탁 트인 느낌입니다. 빵 종류도 많아서 홀케이크, 조각케이크, 식빵, 크로와상, 타르트, 앙버터 등 다양하게 골라서 먹을 수 있습니다. 앙뚜와네트의 초상화가 걸려있는 벽 아래로 계단식 자리가 있어서 좌식으로 앉아있을 수 있는 공간이 있는데 특이합니다. 빵 맛은 괜찮은 편이고 가격대는 약간 있습니다. 새로 오픈한 곳이라 깔끔하고 트랜디한 곳입니다.",0.91,4.46,21,7.67 
프리미엄 베이커리 전문점 이런 이런 고급 스런 빵집 있다 놀라다 호텔 바닷가 으로 펼쳐지다 하지만 뒤쪽 길이 라인 드물다 차선 도로 트럭 빠르다 지나가다 이다 알파벳 으로 쓰이다 한참 들여다보다 읽다 가격 조각 케잌 원작 마늘 바게트 가원 음료 원정 정말 서울 김영모 빵집 능가 같다 시식 하다 직원 가위 들다 원하다 사람 조금씩 자르다 주다 테이블 많다 한쪽 으로 다섯 개정 도로 넓다 직하다 층층 이단 만들다 크다 쿠션 있다 눕다 기도 하고 다리 앉다 도하 공간 있다 놀랍다 제주 근처 호텔 숙소 있다 들다 이다 오전 샌드위치 맛있다,4.5,Roving809414,누워서 빵을 즐길 수 있는 곳~,앙뚜아네트,50,4,"프리미엄 베이커리 전문점~
이런 곳에 이런 고급스런 빵집이 있다니...놀랍다~ 호텔들이 바닷가 쪽으로 펼쳐져 있긴 하지만 뒤쪽 길이라 인적도 드물고 4차선 도로에 트럭들이 빠르게 지나가는 곳이다.알파벳으로 쓰여있어 한참을 들여다보고 읽었다.빵 가격은 조각케잌이 8000원,작은 마늘바게트가 6000원,음료는 5500원 정도~
맛은 정말 서울의 김영모 빵집을 능가하는 것 같다~
시식을 할 수 있는데 직원이 가위를 들고 원하는 사람만 조금씩 잘라준다.
테이블도 많고 한쪽으로 다섯개 정도로 넓직하게 층층이 단을 만들어 큰 쿠션도 있어 눕기도 하고 다리 뻣고 앉기도 하는 공간이 있어 놀라웠다.제주항 근처 호텔에 숙소가 있다면 들러볼만한 곳이다.오전엔 샌드위치도 맛있다",1,5.5,21,7.67 
제주도 네트 보고 깜짝 놀라다 카페 바다 바로 있다 사실 휴식 취하 휴식 취하 커피한잔 말다 하다 유혹 많다 이합 개념 싱가포르 에서 보다 개념 매우 유사하다 실제 장점 장소 얼마나 아늑하다 멋지다 이다 좌석 신발 벗다 실과 같이 앉다 다미 스타일 따르다 사실 정말로 좋아하다 음식 현명하다 그것 일반 빵집 표준 이다 결코 잘못 되다 않다 전반 으로 여가 시간 있다 특정 방금 읽다 경우 읽다 가쉽 않다 차가워지다 고갈 이다,4.5,WeiHuang91,바다 전망의 안토니 넷!,앙뚜아네트,40,4,"제주도의 앙투아네트를보고 깜짝 놀랐고,이 카페가 바다 바로 옆에 있다는 사실은 내가 휴식을 취하고 휴식을 취하기에 커피 한 잔을 마시 게하는 유혹을 더 많이합니다!

이 개념은 싱가포르에서 볼 수있는 개념과 매우 유사하지만 실제 장점은 장소가 얼마나 아늑하고 멋진 지입니다! 나는 실내 좌석이 신발을 벗고 거실과 같이 안에 앉아있는 다다미 스타일을 따르는 사실을 정말로 좋아합니다. :)

음식 현명한, 그것은 일반적인 Antoinette 빵집 표준입니다, 결코 잘못되지 않습니다; )

전반적으로 여가 시간이 있고 특정 책을 방금 읽은 경우 읽기가 쉽지 않습니다. 이곳은 차가워지고 갈 곳입니다!",0.8,4.4,21,7.67 
인테리어 분위기 빠져들다 거대하다 피자 설정 되다 체스 케이크 먹다 명성 훌륭하다 위치,4.5,cloudyc00000,환상적인 인테리어를 갖춘 프리미엄 베이커리 매장,앙뚜아네트,50,4,나는 인테리어와 분위기에 빠져 들었다. 거대한 피자로 설정된 체스 케이크를 먹었습니다. 명성과 훌륭한 위치,0.5,5.25,21,7.67 
멋지다 인테리어 맛있다 디저트 있다 직원 고객 지향 이지 않다 한번 거기 있다 장소 다시 방문 하고 싶다 않다 음료 케이크 주문 하다 시작 하다 계산 다른 고객 에게 관심 돌리다 고우리 내버리다 두다 그렇다 그녀 주문 다시 하다 곱다 하다 마침내 그녀 손님 관심 끌다 주문 하다 케이크 마지막 조각 한나 케이크 생일 촛불 달라 요청 하다 계산 하다 물론 하지만 여기 서다 붙이다 없다 충분하다 좌석 없다 불구 하고 폐쇄 되어다 직원 무례하다 상냥하다 않다 가구 쿠션 얼룩지다,4.5,Альберт Г,좋은 장소지만 무례한 직원,앙뚜아네트,20,4,"멋진 인테리어와 맛있는 디저트가 있지만 직원은 고객 지향적이지 않습니다.
나는 한 번 거기에 있었고 그 장소를 다시 방문하고 싶지 않습니다.
나는 음료와 케이크를 주문하기 시작했지만 계산대가 다른 고객에게 관심을 돌리고 우리를 내버려 뒀다. 그런 다음 그녀는 주문을 다시해야한다고 말했다. 마침내 그녀는 ""손님의 관심을 끌었다"" 내가 전에 주문했던 케이크의 마지막 조각. 또한 나는 케이크에 생일 촛불을달라고 요청했다. 계산원은 말했다 : ""물론,하지만 여기서는 불을 붙일 수 없다"". 2 층은 1 층에 충분한 좌석이 없었음에도 불구하고 폐쇄되었습니다.
직원은 무례하고 상냥하지 않았습니다. 가구와 쿠션은 얼룩졌습니다.",0.53,2.27,21,7.67 
이우 아하 지만 주얼 제과점 제주 보석 이다 탁월하다 패스트리 구운 음식 맛있다 신선하다 커피 그리고 빛과 분위기 넘치다 넓다 개방 건물 늘다 특별하다 제주 과자 먹다 엄지손가락,4.5,Pocholoboy,제주 최고의 빵집,앙뚜아네트,40,4,"이 우아하지만 캐주얼 한 제과점은 제주의 보석입니다! 탁월한 패스트리와 구운 음식, 맛있는 신선한 커피, 그리고 빛과 분위기가 넘치는 넓고 개방적인 건물. 나는 특별했던 제주 귤 과자를 먹었다! 두 엄지 손가락!",1,4.5,21,7.67 
커다랗다 패스트리 케이크 있다 거대하다 카페 그것 소파 또한 단계 좌석 있다 주위 둘러보다 베개 있다 앉다 오그 자주 청소 하다 자다 모르다 아직도 제주 에서 제일 좋아하다 카페 당신 먼저 쇠고기 대한 지불 하다 않다 나중 에그 들이다 당신 항목 데리 러버 릴것 이다 쇼핑 친후 다시 날수 있다 좋다 장소 우리 분위기 좋아하다 우리 크림 토스트 커피 주문 하다 정말 크다 토스트 신선하다 맛있다,4.5,LUVBALIBEACH,와우 클래식 카페!,앙뚜아네트,50,4,"커다란 빵, 패스트리, 케이크가있는 거대한 카페. 그것은 소파와 또한 단계 좌석이 있습니다. 즉, 주위를 둘러보고 싶은 분은 베개가있는 계단에 앉아 계십시오. 그들이 자주 청소하더라도 잘 모르겠습니다.
아직도 제주에서 제일 좋아하는 카페. 당신은 먼저 쇠고기에 대한 지불을하지 않으면 나중에 그들이 당신의 항목을 데리러 버릴 것입니다. 쇼핑을 마친 후 다시 만날 수있는 좋은 장소. 우리는 그 분위기를 좋아합니다. 우리는 크림 토스트와 커피를 주문했다. 정말 큰 토스트. 신선하고 맛있는 맛.",1.4,5.7,21,7.67 
