place_name,place_rating,reviewer_name,review_title,review_content,user_rating,detail_price,detail_service,detail_food,권역(동 1 서 2 남 3 북 4
풍림다방,4.5,ray1279,유명한 까페,거의 대부분의 시간대가 웨이팅이 있는 매우매우 유명한 까페입니다 단커피를 별로 안좋아해소 시그너춰커피는 안먹었는게 그냥 아메리카노는 제 스타일이 아니네요,30,30,30,30,1
풍림다방,4.5,hshann,꼭가볼만한,제주도에서 워낙 유명한 카페네요 6시에 닫아요 꼭가보세요 주차는 근처에 잇능 공영 이용하세요,40,40,40,40,1
풍림다방,4.5,Pioneer587616,좋아요,기대를 많이 하고가면 실망 할 것 같고 맛은 있는데 기다려야 되서 좁기도 하고 그게 아쉬워요,40,40,40,40,1
풍림다방,4.5,BackPacker810127,너무나 유명한 풍림다방,이제는 너무나 유명한 풍림다방 위치도 외져있고 규모도 크지 않은데 언제나 긴시간 대기해야 하는데 그만한 가치가 있습니다 원목으로 되어 있는 인테리어는 따뜻하고 차분한 느낌을 주고 붉은 조명은 아기자기한 느낌을 더해줍니다. 가장 인기있는 풍림브레붸는 크림과 저어서 섞어서 먹지 말라고 일일히 팁까지 주셔서 감사했습니다.,40,40,40,40,1
풍림다방,4.5,Cosmopolitan811206,너무나 유명한곳!!,줄이 길어서 기다렸다 들어갔어요 ㅎㅎ브레붸 랑 티라미슈 너무 맛있어요 ㅎㅎ 꼭 들려서 맛보길 추천합니다,50,50,50,50,1
풍림다방,4.5,LIIBO,터치라떼 꼭 드세요,"짧은 영업시간, 좁은 가게, 긴 웨이팅, 노키즈존, 저렴하지 않은 가격..
그래도 한 번쯤은 방문하셔서 브레붸와 더치라떼 드셔보시길 추천합니다.
브레붸가 유명하지만 저는 개인적으로 더치라떼를 더 추천합니다.
추워도 드셔보세요.
더치라떼 때문에 또 방문할 생각입니다.",50,30,30,30,1
풍림다방,4.5,miseonl882,커피와 티라미슈 그뤠잇!,"풍림브레쉘? 제일 유명한 메뉴인데 커피 위 달달한 크림이 올라가서 맛있고, 떠먹는 티라미슈도 맛있습니다. 더치도 맛있어 보여요.. 다만 가격은 좀 쎕니다 (근데 제주가 워낙 비싸서) 넓지 않고 대기가 많을 가능성이 있으니 오픈 맞춰서 가는 걸 추천합니다.",50,50,50,50,1
풍림다방,4.5,ray1279,유명한 까페,와이프가 한번 꼭 가보고 싶다고 해서 들렀습니다 웨이팅이 있어서 우선 깜짝 놀랐습니다 커피는 그렇게 크게 인상적이지는 않았습니다,40,40,40,40,1
풍림다방,4.5,Vacationer562727,이런곳에 커피집을 할생각을 하다니...,네비게이션 을 잘보는 내가 자꾸 놓쳐서 어이가 없을정도로 작은 시골집을 리모델링 한 곳...5명부터는 찢어져서 앉아야한다...브레붸라는 비엔나 커피가 제일 많이 찾은 메뉴..부드럽고 맛있다..단걸 싫어하는 난 아이스 커피를 시켰는데 커피가 맛있는 집이더군...티라미수도 좋았다...다만...친절하진 않다...,40,40,40,40,1
풍림다방,4.5,Culture708407,풍림브레붸 맛난 곳,지도에 표시된 주소가 아니라기에 첨엔 당황. 하지만 이왕 온거 물어 물어 드디어 도착. 굉장히 아담한 카페가 제주스러움이 물씬 묻어났다. 직접 내린 커피 향이 너무 좋았고 거품이 풍부한 브레붸도 맛나게 마시고 왔다.,40,40,40,40,1
풍림다방,4.5,Mandoo_Fa,기다림,"향이 좋은 재주 시골에서 맛보는 커피, 하지만 항상 기다려야 하고 가격이 비싼 것이 옥의 티.",40,30,30,30,1
풍림다방,4.5,GlobeTrotting803172,맛있어서 좋았던 커피 한 잔,"풍림브뤠붸, 쇼콜라쇼, 티라미수 세 가지를 맛 보았고 모두 맛있었습니다. 아쉬운 점은 있지만 다시 가고싶을 정도로 맛있었던 풍림다방.",50,50,50,50,1
풍림다방,4.5,Explorer808995,맛있는 커피 그러나...,풍림브레붸를 먹었다. 아주 맛있는 비엔나 커피였다. 끝맛까지 좋은. 핸드 드립 커피도 괜찮았다. 그러나 멀고 많이 기다려야 해서 그걸 감안한다면 보통인듯.,40,40,40,40,1
풍림다방,4.5,sj m,최고의 비엔나 커피를 즐기고 싶다면,"정성껏 내려주시는 바리스타를 보면서 마시는 커피는 한 모금 한 모금 소중하게 느껴질 정도로 특별합니다.
꼭 방문해보세요. 평대리 동네 자체가 이뻐서 웨이팅 걸어놓고 동네 한 바퀴 돌면 금방 차례가 돌아옵니다.",50,50,50,50,1
풍림다방,4.5,joywoong,정성이 담긴 맛있는 커피,"평대리 해변 아니고 중산간 지역으로 이전했습니다.
급하게 마시고 가는 곳이 아니라, 느리게 기다리고 여유있게 커피를 마시는 곳. 특히 커다란 사장님이 세심하게 드립퍼를 움직여가며 커피를 내리는 장면은 보고만 있어도, 여행의 여유를 떠오르게 합니다.
커피는 아주 맛있고 뒷마당에서 햇빛과 바람을 맞으며 커피를 마시기도 좋은 곳입니다. 제주에 가면 꼭 들려보세요.",50,50,50,50,1
풍림다방,4.5,sunny s,맛있는 커피 풍림다방,"여기 송당리로 이사했는데 주소가 아직 평대리로 되어있네요~
평대리에서 송당리라고 하는 중산간 마을로 이사했습니다~!
찾아가시는 분들 주의하세요~
카페 규모는 아주 아담해요
내부에 자리가 없을때는 대기명단에 이름 올리고 밖에서 기다려야 하고
노키즈 존이라 아이는 입장이 어려운 것 같더라구요.
품림부뤠베가 대표메뉴인데 커피와 달달한 생크림의 조화가 아주 좋았습니다.",50,50,50,50,1
풍림다방,4.5,Freedom807971,라떼가 맛있는 곳,수요미식회에 나온 곳이라 가보았습니다 라떼가 너무 맛있어서 재방문 의사 있어요 풍림브레붸는 진하고 향이 깊은 커피와 달콤한 생크림이 잘 어울러져 맛있었어요,40,40,40,40,1
풍림다방,4.5,Adventure809158,커피향 그윽한 멋진 다방,"예전 자리에서 이전을 해서 찾아갔는데...간판이 크게 있지 않아 쉽게 찾을 수 없었습니다..샤이니호텔에 주차하시고 걸어사 나오시면 도로가에 빨간색으로 칠해진 풍림다방 돌(간판)을 보실 수 있습니다.
직접 내려 주시는 드립 커피가 일품이었습니다.
브레붸도 좋았습니다.",40,20,20,20,1
풍림다방,4.5,123janee,맛있고 분위기도 마음에들어요!,수요미식회에 나와서 가보았는데 비엔나 커피 같은 브륄레?가 달달하니 맛있었어요! 당근케익도 커피만큼 맛있었습니다. 규모가 크지 않아서 시끄럽지 않고 분위기가 맘에 들었어요.,50,50,50,50,1
허니문하우스,4.5,real_lamu,부모님 세대에 신혼여행 명소였던 옛 파라다이스,부모님 세대에 신혼여행 명소였던 옛 파라다이스 호텔의 허니문하우스를 카페로 재단장 한 곳. 바다 view가 너무 좋고 산책하기도 좋아요. 다만 카페 내부가 조용한 편은 아니니 참고하세요.,40,40,40,40,3
허니문하우스,4.5,okdabang,분위기는 좋은데 시끄러워요,"겨울이라 문을 다 닫아놓어소 그런건지 울려서 그론건지 실내가 너무 시끄러워서 앉아서 차마실때조 책을 읽을 때도 정신이 하나도 없었어요.
주변 경관이 좋고 칼호텔에 묵으니 쿠폰을 줘서 차를 마시러 왔는데 시끄럽지만 않으면 괜찮을거 같아요.
날이 조금만 덜 추웠으면 야외 테이블에 앚ㅈ았을거 같아요. 주차공간은 들어오기느전에 넓은 공간이 있고 바로앞에도 공간이 조금있어요.",30,30,30,30,3
허니문하우스,4.5,Hyeryungcho,좋은 위치!,"그것은 바다 전체와 환상적인 위치에 있습니다. 리모델링 후 1 년 전에 문을 열었습니다. 커피와 케이크, 피자와 와인.",40,40,40,40,3
허니문하우스,4.5,Q2243STemilyn,하이킹 휴식,"멋진 커피, 맛있는 쿠키, 장엄한 전경. 나는 매일 이곳에 올 수 있었으면 좋겠다. 대부분의 음료는 약 6,000 원이지만 부드러운 에스프레소와 분위기를 위해서는 가치가 있습니다.",50,50,50,50,3
한림칼국수,4.5,thwls888,반찬까지 맛있는 집!,"반찬까지 맛있는 집! 친절한 직원분들! 그래서 인지 인기많은 맛집이라 줄서서 기다려야함. 비린냄새때문에 매생이를 안좋아하는 사람도 쉽게 먹을수 있다. 죽,칼국수, 전 모든메뉴가 맛있다.",40,40,40,40,2
한림칼국수,4.5,Trek748564,강추 최고 ㅠ,"진짜 맛있어요
대박
꼭 먹어야 함
안에 테이블에서 22개월 아기랑 먹었어요
맛도 순하고 울 애기도 너무 좋아했네요
3~4시면 문 닫아요 빨리 가는게 좋아요",50,50,50,50,2
한림칼국수,4.5,sansevieriain,추천합니다.,보말칼국수하고 보말전 먹었는데 정말 맛있었어요. 간만에 완뚝했네요. 수요일 아침 9시에 갔는데 세팀 정도 기다렸네요. 재방문의사 높습니다.,50,50,50,50,2
한림칼국수,4.5,navyleegu,Number one.,"한림칼국수. 내가 지금까지 먹어본 칼국수 중 세손가락에 들 정도로 맛있는 집. 보말 칼국수, 닭칼국수, 메생이전을 먹었는데 아내와 나는 배터져 쓰러지는 줄 알았다. 양도 많고 맛도 좋은 곳. 단, 사람이 많아 대기해야 한다는 게 단점. ㅋ",50,50,50,50,2
한림칼국수,4.5,kyungil_yang,보말칼국수 맛집,"몇 년전부터 제주도 방문시 항상 가던 곳입니다. 이번에 가니 더욱 유명해져서 40여분을 대기했네요. 진한 국물의 보말칼국수 뿐만 아니라 전복죽도 맛있습니다. 나만 알던 맛집 같은 곳이었는데... 사람이 너무 많은 걸보니, 느낌이 조금은 이상하더군요. 맛은 후회하지 않습니다",50,50,50,50,2
한림칼국수,4.5,jinwoo_cho,보말칼국수 굿,"제주에 있는동안 먹어본 음식중에 손가락에 꼽을정도로 괜찮은 음식점 칼국수를 국물도 좋고 면도 괜찮았어요
다음에 다시 가면 또 방문할 예정입니다",50,50,50,50,2
한림칼국수,4.5,Discover753451,우리동네맛집 한림칼국수,"우리동네맛집, 보말칼국수는 다른곳과 달리 매생이가 걸쭉하니 진한 맛을 느낄 수 있으며, 강추하는 매생이전도 절대 잊지마시길..",50,50,50,50,2
한림칼국수,4.5,MyungkunJ,아침도 가능한 한링항,"공짜밥 좋아요!!
한림항에서 아침식사 가능한곳..
보말칼국수 추천이요.
좌식은 없고, 식탁에서 식사해야함",30,40,40,40,2
한림칼국수,4.5,Don6638,맛있는 보말칼국수,"두번째 오는데 올 때마다 맛있게 먹고 갑니다.
반찬 추가와 공기밥은 무료.
바다 향기 가득한 칼국수 맛있고.
무우 말랭이 반찬도 좋아요",40,40,40,40,2
한림칼국수,4.5,Guide715511,누구에거나 추천하고싶은 칼국수,"개인적으로 보말죽도맛있고 전도 맛났어요
가성비최고입니다 밥도무한으로리필되니 칼국수 국물에 밥말아서 젓갈이랑 드셔보세요 약간웨이팅있으니 일찍가시길",50,50,50,50,2
한림칼국수,4.5,inhomac,한림 주변에서 칼국수 제일 맛있는 집,"칼국수국물도 면도 정말 맛있네요!
보말과 매생이가 함께 들어간
보말매생이칼국수 맛?
양이 모자란 분은 밥도 무제한 무료로 주네요!
강추합니다.",50,50,50,50,2
한림칼국수,4.5,sma104,제주의 맛이 있습니다,제주의 고동=(보말)을 넣어 만든 초록색의 시원한 칼국수. 간단하게 점심을 즐길수있네요.. 술먹은 뒤 해장에 좋을 맛입니다 함께먹은 보말전도 지역특산의 맛!,30,30,30,30,2
한림칼국수,4.5,jiyeonh415,보말칼국수와 보말죽이 너무 맛있어요.,진짜 추운데 너무 좋은 한끼였습니다. 여기서 든든하게 점심을 먹었네요. 보말칼국수 안에 들어간 매생이가 많으 들어가서 더욱 건강해지는 느낌이었습니다. 속이 더부룩하다던 부모님도 보말죽 한 그릇을 다 드셨을 정도로 위에 부담도 적었구요. 보말 전도 맛있었어요.,50,50,50,50,2
한림칼국수,4.5,sungjuhong,보말칼국수 맛집,"국물도 시원하고, 매생이 가득 들어간 보말 칼국수가 맛있습니다.
가격도 7,000원으로 저렴하고 보말전도 맛있습니다. 꼭 드셔보세요.^^",40,40,40,40,2
한림칼국수,4.5,merimceo,한림의 맛집 보말칼국수,"한림 들르 실분들에게 강추 하고 싶은 가게 입니다.

많은 동호회 분들이나 한림을 지나 시는 여행객들이

좋아 하시는 칼국수 집이에요

보말 칼국수 와 보말죽 그리고 닭 칼국수 를 드실수 있어요

걷절이가 너무 맛있더라구요

양이 부족하다 시은 분들은 공기밥이 무료 이니 드세요",50,50,50,50,2
한림칼국수,4.5,lkj1978,맛있어요...,블로그 보고 아침을 먹으러 간 곳인데... 아침부터 손님이 많더라고요.. 칼국수도 무지 깔끔하고 김치도 맛있는 곳이었어요.. 공기밥은 공짜로 제공해 주시던데... 담에 간다면 또 방문하고 싶습니다.,50,50,50,50,2
은희네해장국,4.5,gomdolpooh,한국적인 국물 음식,"다소 자극적이지만 다대기를 따로 달라고 하면 비교적 담백한 국물을 맛 볼 수 있습니다. 그래도 한국 국물 음식 특유의 짠맛이 느껴지긴 하지만, 술 마신 다음 혹은 술을 마시지 않았더라도 뜨끈한 국물이 생각날 때 가면 좋을 것 같아요.",50,50,50,50,4
은희네해장국,4.5,Jinukim,맛있음.,"해장국보단 고깃국인가싶을정도의 넉넉한 고기.
적절한 간 배합과 넉넉한 인심.
가격은 몇년새 계속 오르는 느낌.
서울 직영점이있지만 본점만큼은 확실히 안된다는거.

다만 늘 사람이 붐비는 탓에 주차가 늘 말썽.
인근 어디 대려고하면 주변사람들 눈치도 엄청봐야함...
그래서 점수 하나 깜!!",40,40,40,40,4
은희네해장국,4.5,LightPacker809694,맛집이긴한데 자극적임,"맛집이라고 해소 남편따라 갔다왔는데 저한테는 간이 짜고 자극적이였어요.
하지만 맛이없는 그런 음식점은 아니였습니다.",40,40,40,40,4
은희네해장국,4.5,namanul,푸짐한 해장국맛집,제주도를 대표하는 해장국 전문점이다. 주차가 좀 어렵긴 하지만 해장국이라고 하기 힘들정도로 뚝배기에 푸짐하게 담겨 나오는 해장국은 꼭 맛봐야한다.,40,40,40,40,4
은희네해장국,4.5,somsom21,해장하러 갔는데 맛있었어요,"뒤집힌 속 어느정도 풀어주는 해장국이었어요. 다대기는 빼달라고 하니 빼주셔서 좋았습니다. 개인적으로 다대기 안넣어먹는게 더 맛있었어요.
국물도 맛있고 건더기도 푸짐해서 좋았습니다. 하지만 물은 수돗물을 제공하시는건지 소독약맛이 좀 나는듯 했고 김치는 정말 깍두기나 배추김치도 맛없었어요. 밥은 맛있는 편이긴한데 돌씹혔네여. 해장국만 맛있는집이었어요.",40,40,40,40,4
은희네해장국,4.5,kej5155,제주 맛집 중 한곳입니다.,"은희네 해장국은 지금 체인형식으로 운영되는데
그 중 일도2동 본점이 가장 맛이 좋습니다.
가격도 저렴한 편이어서 자주 갑니다.
늘 변함없는 맛과 양으로 만족하는 곳이에요.",50,50,50,50,4
은희네해장국,4.5,Excursion809611,"공항 근처, 제주시내에서 먹을 만한 곳","서울에 있는 분점과는 맛이 다르구요. 음식은 굉장히 빨리 나와요. 주차할 곳이 마땅치 않다는 단점이 있습니다. 제주공항에 막 도착해서 배고플 때, 또는 떠나기 전 마지막 식사를 해야할 때 선택하면 좋은 곳이에요. 음식은 시키자마자 나오기 때문에 굳이 미리가서 시켜놓을 필욘 없어요. 웨이팅이 있을 수 있습니다.",50,50,50,50,4
은희네해장국,4.5,nebula0523,맛도 좋은 초스피드 음식,앉자마자 음식이 나와서 먹을수 있어요. 고기에 향이 잘 베어있고 국물맛도 좋아요. 선지를 싫어하거나 먹지 않아도 선지만 빼고 먹어도 충분히 맛 있어요,50,50,50,50,4
은희네해장국,4.5,pic_bd,그냥 소고기 들어간 해장국...,"사전조사 부족으로 우진해장국처럼 뭔가 제주 토속적인 음식이라 생각했다.
왜냐면 워낙 유명한 곳이고 제주에 사는 지인의 추천이 있었기 때문...

난 개인적으로 이걸 궂이 제주도에서 먹어야 하나란 생각이었다.
그냥 소고기 해장국이다...

맛도 있고 양도 넉넉하나 웨이팅 후 모르는 사람들과 합석까지 해가며 먹어야 할 집은 아니라 생각한다.",30,30,30,30,4
은희네해장국,4.5,es1230,평범한 해장국입니다 제주물가에 비하면 가성비 좋네요,"특별하게 맛있거나 꼭 찾아가야 되는 집은 아닙니다
그냥 해장국집이예요
저는 비위가 약한 사람인데 선지에서 냄새가 쪼금 나서 한 입 먹고 못 먹었어요
선지 빼고도 소고기가 듬뿍 들어있어서 배 터지게 잘 먹었습니다
근처에 갈 일이 있다면 들러보세요!",40,40,40,40,4
은희네해장국,4.5,queenking12,아침식사로 최고,가격 좋고 양 많고 맛있는 해장국. 비가와서 인지 기다리지 않고 들어갔는데 음식도 빨리 나오고 고등학생 아들 대학생 아들 남편 가족들 모두 맛있게 먹었어요..,40,50,50,50,4
은희네해장국,4.5,eunzu l,엄마랑 제주여행 만족만족!,"제주 물가 비싸고 맛집 가면 사람많고 엄청 비싸고
뭔가 입에 짝짝 맞는게 없어서 엄마랑 열흘 제주 여행하면서
먹어도 먹어도 든든함없이 비싼 값만 지불했다 싶었는데
정말 든든하게 먹었어요. 맛있어요. 연령대 있으신 분들도 많이 좋아하시고
해장에 아주 딱인거 같아요!!!",50,50,50,50,4
은희네해장국,4.5,Passport809678,한끼 해장국,여행다니다가 해장국이 먹고 싶을 때 괜찮은 것 같다. 사람이 많아서 음식이 어디로 들어가는지 모를 수 있다.,30,20,20,20,4
은희네해장국,4.5,950jungminl,보통,"아침뱅기라 적당히 먹고 출발하기 좋아요.
큰기대하지마세요.
그래도 든든히 먹을수있을거에요. 해장하기좋음",40,40,40,40,4
은희네해장국,4.5,Experience659743,짜요...,건더기같은건 많고 좋은 재료를 쓰는건 같은데 짜요 제입맛차이일수도있고 주택가에있어서 주차도 힘듭니다,30,30,30,30,4
은희네해장국,4.5,Vacation811748,은희네 본점이 최고^^,"추석연휴 하루 전 외근나갔다가 조금 늦은 점심먹으러 은희네해장국 다녀왔습니다.
역시나 빠른 테이블회전력! 손님들이 금방왔다가 금방빠집니다. 진짜 도민추천 음식으로 말할만 합니다. 가격은 일반 해장국에 비해 쪼금비싸지만 어짜피 다들 공기밥 2~3개씩은 추가하잖아요? 이모 기분 좋으면 추가 공기밥 다 써비스 처리해주십니다 ㅋㅋㅋㅋ진짜 맛있는 해장국!",50,50,50,50,4
은희네해장국,4.5,Culture666269,아침식사하러 간 곳,"아침식사를 위해 방문햇는데 얼큰하니 맛있었다. 제주도의 유명한 해장국집들은 새벽부터 열어서 점심시간이 지나면 닫는다.
건더기양도 푸짐하고 국물도 담백하고 개운하다.",50,50,50,50,4
은희네해장국,4.5,graceune,부족함 없은 해장국,"제주도에서 해장은 늘 여기서 하게 되네요
푸짐함도 좋고 얼큰 구수함도 좋습니다.
한가지 팁이라면 다데기 양이 많으니 나오자 마자 덜어서 양 조절 해서 드세요.
아이들 데리고 가면 아이들용 국물 따로 주셔서 좋습니다.
다데기 빼달라고 하면 매콤하진 않아도 담백하게 먹을 수 있습니다.",40,40,40,40,4
은희네해장국,4.5,rangers0424,제주도 3대해장국,"제주도 3대해장국집중 하나라는 은희네 해장국에 방문했습니다. 명성대로 웨이팅이 있습니다. 선지와 소고기 콩나물 당면등이 들어있는 아주 진하고 맛있는 해장국이였습니다. 고추기름이 들어간탓에 매콤한맛에 어린아이들이 먹기엔 힘들수 있습니다,",50,50,50,50,4
은희네해장국,4.5,BoraY154,진짜 맛있어요!!,"공항에 체크인하고 택시타고 가서 먹었는데요,
해장국 진짜 시원하고 푸짐하고 맛있네요!
저희 집앞에 있으면 좋겠어요ㅠㅠ",50,50,50,50,4
은희네해장국,4.5,Explore671074,너무 푸짐하고 얼큰한 해장국,"콩나물 해장국 선지해장국 소고기해장국 을 한데모아논 해장국 인듯 합니다
맛은 아주 만족했고 식당에 들어서니 주민분들도 많고 관광객도 많이 보였습니다 가격은 팔천원으로 비싸다 생각했지만 나오는거 보고 비싼건 아니구나.. 가격대비 만족입니다",50,50,50,50,4
은희네해장국,4.5,MiloKim,아침과 오후에만 먹을수 있는 해장국집,"제주도식 해장국의 대표 식당입니다. 약간의 선지, 콩나물과 특수한 양념이 특징이죠. 아침, 오후까지만 장사하고 쉬는날도 있으니 전화해서 영업여부 확인하고 가세요.",40,40,40,40,4
은희네해장국,4.5,eunekuyng,정말 맛있는 소고기 해장국,"약간 자극적이나 신선한 선지에 소머리고기 등이 들어간 푸짐하고 맛있는 해장국임

제주 떠나기전 한번 더 가고 팠던...밥도 국도 뭐하나 부실함이 없는 ..기운내기 좋은 음식이었어요.

선지가 싫으시면 미리 제외해 달라 부탁하심 되고. 계란을 넣으면 좀 순해집니다.",50,50,50,50,4
은희네해장국,4.5,joywoong,진하고 양많은 해장국,"굳이 제주까지 가서 고깃국인가, 하면 그렇게 생각할 수도 있지만 어디서든 맛있는 고기국밥을 먹겠다 생각하면 좋은 곳. 국물 진하고 양도 많습니다. 메뉴는 한가지여서 가서 앉으면 사람수만큼 해장국이 바로 나옵니다. 주차도 편하고 음식도 빨리나와서 좋은 곳.",40,40,40,40,4
은희네해장국,4.5,tkacjsdlqor,현지인들의 맛집,"10년넘게 가는집입니다. 유명해지기전에도 현지인들로 항상 가득하던집, 이젠 관광객들도 많이 알고 찾아오지만 아직까지도 다른지역에서도 많이 먹어봤지만 해장국은 여기가 가장맛있네요 ㅠㅠ 소고기해장국 단일메뉴이며 저녁에는 장사를 하지 않습니다. 단일메뉴라 줄이 길어도 금방금방 줄어들어요. 정말 추천합니다",50,50,50,50,4
은희네해장국,4.5,jinhwa11,맛있는 해장국,제주도 가면 꼭 들리는 해장국집이예요. 제주 삼대 해장국 중에 제일 맛있는 것 같아요. 사람이 많아서 합석해야 하지만 덕분에 기다릴 때도 금방금방 빠져서 괜찮아요. 선지를 잘 못먹는데도 맛있어요.,50,50,50,50,4
상춘재,4,Mjchoi1234,산굼부리 근처에 있는 맛있는 한식집,"제주도 동쪽 내륙에 위치해 있다. 행정 구역 상으로는 조천읍이라고 한다. 근처에 산굼부리가 있다. 상춘재는 한적한 동네에 위치해 있다. 사람들이 많이 찾는 것에 비해 주차공간이 협소해서 약간 애를 먹을 수는 있다. 하지만 한적한 제주도 시골 풍경을 바탕으로 건강한 음식을 먹고 싶은 사람이라면 좋아할 식당이다. 멍게 비빔밥, 꼬막 비빔밥, 돌문어 비빔밥 등 비빔밥 종류를 주로 판매한다. 깔끔하게 담백한 맛이다. 고등어구이 등도 시킬 수 있는데 담백하니 맛있다. 산굼부리를 둘러 보았다면 여기 와서 식사를 하며 허기진 배를 채우는 것도 좋은 여행 코스라 생각된다.",40,40,40,40,4
상춘재,4,yuramekii,....,"개인적으로 풀 취향이 아닌데 여행 중 꼭 들려야 한다는 일행이 있어 들림. 가기 전 리뷰 읽어보며 괜찮나 싶었지만 역시나
리뷰들 보고 그마저 생긴 기대가 너무 컸던 탓인가 별 하나도 아까움
그리고 실내가 겁나 추웠고 고등어인지, 다른 재료들이 문제였는지 뭔지 먹고 체해서 일행이 식전 찍어둔 사진만 봐도 속이 울렁거림
정말 꼭 들려야 한다면 겨울 말고 여름에 가세요",10,10,10,10,4
상춘재,4,Go807705,비빔밥의 최고봉,원래 가려고 했던 음식점 브레이크타임 때문에 차선으로 선택했던 곳인데 정말 최고였음. 전복비빔밥 등 너무 맛있었고 반찬 종류와 샐러드 진짜 최고였음. 청와대 주방장 출신이라는 소개를 인터넷에서 보고 긴가민가 하고 갔는데 차선이 아니라 정말 최고의 맛집이었음. 초강추.,50,50,50,50,4
상춘재,4,xxkimxxrixx,제주도민,"생각날때 가는 집
일단 어린 알바생들이 일을 똑부러지게 잘해요
계산해주시는 분이 사장님인지 모르겠지만
친근하게 말 한마디씩 건네고
돌아다니며 손님들 체크하고 농담도 하시고
여튼 기분 좋은 곳입니다

아 맛은 말할 것도 없음",50,50,50,50,4
상춘재,4,I5423HKalexk,여긴 정말 맛있습니다,"이런 인적 드문 곳에...라는 생각으로 들어갔는데, 웨이팅이 빼곡하여 맛집이구나 했죠. 재료 본연의 맛을 모두 살린 정말 맛있는 한끼 였습니다. 또 가려구요!!!!",50,50,50,50,4
상춘재,4,yatula,가성비가 많이 떨어집니다.,"성게비빔밥이 만원 후반인데 (만칠천원? 일년 전이라 가물) 성게가 정말 적게 들어있더군요.
밑반찬도 너무 부실하고 비빔밥 양도 적어서 고등어 추가했더니 둘이서 5만원돈이 나왔네요. 그래도 뭔가 허한 느낌. 고등어 사이즈도 작았거든요. 제주도는 가격 뻥튀기가 심하구나를 느끼게 해준 곳이네요.
비빔밥 맛은 자극적이지 않아 괜찮았는데, 밑반찬은 너무 달았네요.",10,10,10,10,4
상춘재,4,deNNyHAAN,제주 최고 맛집 중 하나,"모든 음식이 다 맛있습니다. 비빔밥도 비빔밥이지만, 기본적으로 찬이 정갈하고 맛있다고 생각합니다. 제주에 방문할 때마다 반드시 방문하는 곳입니다.",50,50,50,50,4
상춘재,4,Jeongkyu Y,맛있는 식사,문어비빔밥을 먹었다. 딱히 특별한 음식같진 않았다. 하지만 함께 나오는 밑반찬들이 모두 맛있었다. 비빔밥을 잘하는 집이 아니라 음식 자체를 잘하는 집인듯 하다. 다음에 기회가 된다면 비빔밥 말고 다른 메뉴를 먹어보고 싶다.,40,40,40,40,4
상춘재,4,yoojinc305,건강한 맛 가성비최고!,"직원들도 친절하고 메인음식도 자극적이지 않고 맛있는데 밑반찬도 모두 맛있음.
쌈채소도 신선하고 인테리어도 깔끔하고
음식도 정갈함.
가격이 저렴하진 않지만 제대로 된 한끼식사를 할 수 있는곳임.
돌문어 비빔밥과 꼬막비빔밥 모두 맛있었고
아이도 먹을수 있을정도로 맵지 않음",50,50,50,50,4
상춘재,4,Pathfinder552426,건강한 맛집,"월요일이 휴무인것도 모르고 방문했다가 화요일에 다시 방문했네요.

언제나 봄인집. 상춘재.
이름이 너무 멋지네요.
청와대 상춘재에서 근무하셨다해서
가게이름이 상춘재라고 합니다.

6명이가서 전복돌솥밥2셋트랑 돌문어. 꼬막. 해삼내장. 멍게 비빔밥 먹었습니다.
건강한 맛이었어요
일하시는분들도 아주 친절하셨습니다.

다음 방문시에는
전복돌솥밥으로 먹기로 했습니다.",50,50,50,50,4
상춘재,4,Travel747840,대체 왜 그리 맛이 없었을까,지난 12월에 방문함. 오후 3시인가에 가서 그런지 사람이 우리 밖에 없었음. 돌문어비빔밥이랑 멍게비빔밥을 먹었는데 돌문어비빔밥은 딱히 특별한 맛은 없어도 그냥저냥 먹을 수는 있었지만 멍게비빔밥은 특유의 비린내 때문에 구역질이 나는 것을 돈이 아까워서 꾸역꾸역 먹어냈는데 스스로의 의지에 놀람. 내 입맛이 이상해서 아내에게 맛을 보게 했더니 경악하는 반응을 보임. 이렇게 인기있는 식당인데 대체 무엇이 문제였는지 아직도 미스테리. 혹시 몰라서 고등어 구이 주문했었는데 이거 없었으면 식사를 제대로 마치지 못했을 것. 노르웨이산 고등어 화이팅.,10,10,10,10,4
상춘재,4,ME1254,정갈한 음식,생선구이와 성게비빔밥 등을 시켜 먹었습니다. 정갈한 건강식이었습니다. 화장실도 깨끗했습니다.,50,50,50,50,4
상춘재,4,Tour807637,만족스러웠어요,"2박3일 제주에서 먹은 음식중 가장 만족스러웠어요.
다소 평범해보일수있는 메뉴였는데, 너무 맛있었어요. 채소도 많이 들어가있고, 견과류에 고기에 밑반찬까지 너무 맛있었어요.
식당은 확장이전을 한것같았는데 깨끗했구요. 다만 화장실 찾기가 좀 불편했어요. 그것빼고 다 만족스러웠습니다.",40,40,40,40,4
상춘재,4,ray1279,만족스러운 식사,"음식이 깔끔하고 정갈합니다
제주도에서 방문한식당중에 매우 만족하는곳중 한곳입니다
주인분도 매우 친절하십니다",50,50,50,50,4
상춘재,4,alsrud17,맛나게 건강한 한상,제주도 가기 전부터 가보고 싶어서 일부러 찾아간 곳이예요~ 만삭의 몸인데도 입맛이 없어서 살이 빠지던 시기였는데... 민망할 정도로 밑반찬까지 싹싹 다 먹었던 기억이...^^; 넘넘 맛나게 잘 먹고 왔어요~,50,50,50,50,4
